i,j,value
8,-5,0.0480631
8,-4,0.105313
8,-3,0.178883
8,-2,0.255358
8,-1,0.314326
8,0,0.336804
8,1,0.315005
8,2,0.25669
8,3,0.180818
8,4,0.107779
8,5,0.0509696
8,6,0.0141866
8,7,-0.00572325
8,8,-0.0144642
8,9,-0.017112
8,10,-0.0169665
8,11,-0.0157488
8,12,-0.0142106
8,13,-0.012637
8,14,-0.0111269
8,15,-0.0097146
8,16,-0.00841363
8,17,-0.00722936
8,18,-0.00616282
8,19,-0.00521189
8,20,-0.00437188
8,21,-0.00363612
8,22,-0.00299638
8,23,-0.00244335
8,24,-0.00196697
8,25,-0.00155672
8,26,-0.00120189
8,27,-0.000891686
8,28,-0.000615391
8,29,-0.000362402
8,30,-0.000122276
8,31,0
9,-31,0
9,-30,-0.000226811
9,-29,-0.000403308
9,-28,-0.000613822
9,-27,-0.000871261
9,-26,-0.00118917
9,-25,-0.00158163
9,-24,-0.00206301
9,-23,-0.00264757
9,-22,-0.00334893
9,-21,-0.00417935
9,-20,-0.00514897
9,-19,-0.00626496
9,-18,-0.00753066
9,-17,-0.00894475
9,-16,-0.0105006
9,-15,-0.0121856
9,-14,-0.0139806
9,-13,-0.0158582
9,-12,-0.0177757
9,-11,-0.0196512
9,-10,-0.0212955
9,-9,-0.0222532
9,-8,-0.0215177
9,-7,-0.0171851
9,-6,-0.00634306
9,-5,0.014274
9,-4,0.0464723
9,-3,0.0880915
9,-2,0.131493
9,-1,0.16505
9,0,0.177941
9,1,0.165725
9,2,0.132818
9,3,0.0900148
9,4,0.0489232
9,5,0.0171637
9,6,-0.00311594
9,7,-0.013729
9,8,-0.0179427
9,9,-0.0186654
9,10,-0.0177927
9,11,-0.0163187
9,12,-0.0146836
9,13,-0.0130597
9,14,-0.0115112
9,15,-0.0100636
9,16,-0.00872861
9,17,-0.00751152
9,18,-0.00641362
9,19,-0.00543301
9,20,-0.00456517
9,21,-0.00380351
9,22,-0.00313984
9,23,-0.0025648
9,24,-0.00206821
9,25,-0.00163941
9,26,-0.00126745
9,27,-0.000941298
9,28,-0.000649953
9,29,-0.000382503
9,30,-0.000128177
9,31,0
10,-31,0
10,-30,-0.000234279
10,-29,-0.000415598
10,-28,-0.000631323
10,-27,-0.000894403
10,-26,-0.0012184
10,-25,-0.00161736
10,-24,-0.0021056
10,-23,-0.00269728
10,-22,-0.00340585
10,-21,-0.00424342
10,-20,-0.00521992
10,-19,-0.00634231
10,-18,-0.00761372
10,-17,-0.00903267
10,-16,-0.0105924
10,-15,-0.0122802
10,-14,-0.0140773
10,-13,-0.0159578
10,-12,-0.0178852
10,-11,-0.0198011
10,-10,-0.0215912
10,-9,-0.0230059
10,-8,-0.0235183
10,-7,-0.0221501
10,-6,-0.0174173
10,-5,-0.00766009
10,-4,0.00804475
10,-3,0.0286226
10,-2,0.0502404
10,-1,0.0670545
10,0,0.0736239
10,1,0.0677108
10,2,0.051528
10,3,0.0304927
10,4,0.0104278
10,5,-0.00485064
10,6,-0.0142801
10,7,-0.0187909
10,8,-0.0200442
10,9,-0.0195205
10,10,-0.0181896
10,11,-0.0165668
10,12,-0.0148864
10,13,-0.0132465
10,14,-0.0116881
10,15,-0.010231
10,16,-0.00888568
10,17,-0.0076574
10,18,-0.0065477
10,19,-0.00555493
10,20,-0.00467483
10,21,-0.003901
10,22,-0.00322542
10,23,-0.00263882
10,24,-0.0021311
10,25,-0.00169162
10,26,-0.00130941
10,27,-0.00097338
10,28,-0.000672429
10,29,-0.000395525
10,30,-0.00013176
10,31,0
11,-31,0
11,-30,-0.000236773
11,-29,-0.000419189
11,-28,-0.000635775
11,-27,-0.000899297
11,-26,-0.00122309
11,-25,-0.00162097
11,-24,-0.00210694
11,-23,-0.00269484
11,-22,-0.0033978
11,-21,-0.00422757
11,-20,-0.00519377
11,-19,-0.00630309
11,-18,-0.00755845
11,-17,-0.00895825
11,-16,-0.0104957
11,-15,-0.0121585
11,-14,-0.0139282
11,-13,-0.0157802
11,-12,-0.0176821
11,-11,-0.0195894
11,-10,-0.0214306
11,-9,-0.0230728
11,-8,-0.0242596
11,-7,-0.0245345
11,-6,-0.0232178
11,-5,-0.0195538
11,-4,-0.0131167
11,-3,-0.0043704
11,-2,0.00499269
11,-1,0.0123838
11,0,0.0153884
11,1,0.0130092
11,2,0.00621945
11,3,-0.00258883
11,4,-0.0108468
11,5,-0.0168784
11,6,-0.0202311
11,7,-0.0213376
11,8,-0.0209549
11,9,-0.0197592
11,10,-0.0181992
11,11,-0.0165199
11,12,-0.0148398
11,13,-0.0132145
11,14,-0.0116723
11,15,-0.0102293
11,16,-0.00889532
11,17,-0.00767571
11,18,-0.00657224
11,19,-0.00558353
11,20,-0.00470561
11,21,-0.00393238
11,22,-0.00325608
11,23,-0.00266773
11,24,-0.00215743
11,25,-0.00171472
11,26,-0.00132878
11,27,-0.000988651
11,28,-0.000683301
11,29,-0.000401757
11,30,-0.00013314
11,31,0
12,-31,0
12,-30,-0.000234733
12,-29,-0.000414877
12,-28,-0.000628407
12,-27,-0.000887703
12,-26,-0.00120569
12,-25,-0.00159571
12,-24,-0.0020713
12,-23,-0.0026458
12,-22,-0.00333183
12,-21,-0.00414066
12,-20,-0.0050815
12,-19,-0.00616069
12,-18,-0.00738096
12,-17,-0.00874069
12,-16,-0.0102333
12,-15,-0.0118467
12,-14,-0.0135633
12,-13,-0.0153597
12,-12,-0.0172063
12,-11,-0.0190661
12,-10,-0.0208894
12,-9,-0.0226012
12,-8,-0.024077
12,-7,-0.0251149
12,-6,-0.0254265
12,-5,-0.0246957
12,-4,-0.0227387
12,-3,-0.0197238
12,-2,-0.0163044
12,-1,-0.0134895
12,0,-0.0122247
12,1,-0.012905
12,2,-0.0151578
12,3,-0.018059
12,4,-0.0206182
12,5,-0.0221971
12,6,-0.0226385
12,7,-0.0221324
12,8,-0.0209962
12,9,-0.0195149
12,10,-0.0178832
12,11,-0.0162146
12,12,-0.0145707
12,13,-0.0129863
12,14,-0.0114828
12,15,-0.0100747
12,16,-0.00877132
12,17,-0.00757809
12,18,-0.00649695
12,19,-0.00552682
12,20,-0.00466407
12,21,-0.00390297
12,22,-0.00323614
12,23,-0.00265494
12,24,-0.00214986
12,25,-0.00171076
12,26,-0.00132712
12,27,-0.000988245
12,28,-0.000683342
12,29,-0.000401651
12,30,-0.000132482
12,31,0
13,-31,0
13,-30,-0.000228713
13,-29,-0.000403654
13,-28,-0.000610724
13,-27,-0.000861759
13,-26,-0.0011691
13,-25,-0.00154547
13,-24,-0.00200377
13,-23,-0.00255667
13,-22,-0.00321617
13,-21,-0.00399294
13,-20,-0.00489569
13,-19,-0.00593041
13,-18,-0.00709961
13,-17,-0.00840171
13,-16,-0.00983038
13,-15,-0.0113742
13,-14,-0.0130163
13,-13,-0.0147347
13,-12,-0.0165019
13,-11,-0.0182852
13,-10,-0.0200453
13,-9,-0.0217328
13,-8,-0.0232804
13,-7,-0.0245945
13,-6,-0.0255527
13,-5,-0.0260254
13,-4,-0.0259313
13,-3,-0.025315
13,-2,-0.0243926
13,-1,-0.0235078
13,0,-0.0229871
13,1,-0.0229714
13,2,-0.0233406
13,3,-0.0237879
13,4,-0.023987
13,5,-0.0237355
13,6,-0.0229992
13,7,-0.021865
13,8,-0.0204637
13,9,-0.0189146
13,10,-0.0173046
13,11,-0.0156906
13,12,-0.0141097
13,13,-0.0125873
13,14,-0.0111417
13,15,-0.00978622
13,16,-0.00852995
13,17,-0.00737831
13,18,-0.00633342
13,19,-0.00539448
13,20,-0.00455822
13,21,-0.00381932
13,22,-0.00317088
13,23,-0.00260472
13,24,-0.00211178
13,25,-0.00168238
13,26,-0.00130643
13,27,-0.000973623
13,28,-0.00067355
13,29,-0.000395795
13,30,-0.00012999
13,31,0
14,-31,0
14,-30,-0.000219343
14,-29,-0.000386631
14,-28,-0.000584412
14,-27,-0.000823844
14,-26,-0.00111655
14,-25,-0.00147452
14,-24,-0.00190988
14,-23,-0.00243452
14,-22,-0.00305971
14,-21,-0.00379544
14,-20,-0.00464987
14,-19,-0.00562858
14,-18,-0.00673391
14,-17,-0.00796433
14,-16,-0.0093139
14,-15,-0.0107719
14,-14,-0.0123225
14,-13,-0.0139451
14,-12,-0.0156142
14,-11,-0.0173
14,-10,-0.0189687
14,-9,-0.0205815
14,-8,-0.022094
14,-7,-0.0234537
14,-6,-0.0246008
14,-5,-0.0254751
14,-4,-0.0260344
14,-3,-0.0262784
14,-2,-0.0262631
14,-1,-0.0260884
14,0,-0.0258534
14,1,-0.025605
14,2,-0.0253152
14,3,-0.0249027
14,4,-0.0242837
14,5,-0.0234146
14,6,-0.022305
14,7,-0.0210023
14,8,-0.0195676
14,9,-0.018058
14,10,-0.0165195
14,11,-0.0149874
14,12,-0.0134889
14,13,-0.0120452
14,14,-0.0106729
14,15,-0.00938455
14,16,-0.00818897
14,17,-0.00709154
14,18,-0.00609447
14,19,-0.00519724
14,20,-0.00439697
14,21,-0.0036888
14,22,-0.00306632
14,23,-0.00252191
14,24,-0.00204706
14,25,-0.00163261
14,26,-0.00126902
14,27,-0.00094649
14,28,-0.000655092
14,29,-0.000384871
14,30,-0.000125899
14,31,0
15,-31,0
15,-30,-0.000207287
15,-29,-0.000364979
15,-28,-0.000551236
15,-27,-0.000776442
15,-26,-0.00105141
15,-25,-0.00138729
15,-24,-0.00179533
15,-23,-0.00228661
15,-22,-0.00287154
15,-21,-0.0035594
15,-20,-0.00435775
15,-19,-0.00527174
15,-18,-0.00630354
15,-17,-0.00745174
15,-16,-0.00871082
15,-15,-0.0100708
15,-14,-0.0115172
15,-13,-0.0130308
15,-12,-0.0145881
15,-11,-0.0161619
15,-10,-0.0177215
15,-9,-0.0192338
15,-8,-0.0206632
15,-7,-0.0219724
15,-6,-0.0231231
15,-5,-0.024079
15,-4,-0.0248117
15,-3,-0.0253071
15,-2,-0.025571
15,-1,-0.0256247
15,0,-0.0254944
15,1,-0.0251966
15,2,-0.0247317
15,3,-0.0240898
15,4,-0.0232634
15,5,-0.0222583
15,6,-0.0210966
15,7,-0.0198114
15,8,-0.01844
15,9,-0.0170178
15,10,-0.0155765
15,11,-0.0141432
15,12,-0.0127407
15,13,-0.0113882
15,14,-0.010101
15,15,-0.00889111
15,16,-0.00776688
15,17,-0.00673357
15,18,-0.00579351
15,19,-0.00494642
15,20,-0.00418977
15,21,-0.00351922
15,22,-0.00292888
15,23,-0.00241172
15,24,-0.00195985
15,25,-0.00156472
15,26,-0.00121741
15,27,-0.000908697
15,28,-0.000629238
15,29,-0.000369624
15,30,-0.000120457
15,31,0
16,-31,0
16,-30,-0.000193211
16,-29,-0.000339867
16,-28,-0.000512953
16,-27,-0.000722013
16,-26,-0.000976989
16,-25,-0.00128812
16,-24,-0.00166575
16,-23,-0.00212003
16,-22,-0.00266053
16,-21,-0.00329576
16,-20,-0.00403263
16,-19,-0.0048759
16,-18,-0.00582756
16,-17,-0.00688631
16,-16,-0.00804714
16,-15,-0.00930093
16,-14,-0.0106344
16,-13,-0.01203
16,-12,-0.0134663
16,-11,-0.0149184
16,-10,-0.0163585
16,-9,-0.017757
16,-8,-0.0190827
16,-7,-0.0203046
16,-6,-0.0213923
16,-5,-0.0223179
16,-4,-0.023058
16,-3,-0.023596
16,-2,-0.0239238
16,-1,-0.0240413
16,0,-0.0239538
16,1,-0.0236688
16,2,-0.0231939
16,3,-0.0225379
16,4,-0.0217132
16,5,-0.0207382
16,6,-0.0196365
16,7,-0.0184355
16,8,-0.0171639
16,9,-0.0158495
16,10,-0.0145184
16,11,-0.0131939
16,12,-0.0118966
16,13,-0.010644
16,14,-0.00945048
16,15,-0.00832715
16,16,-0.00728203
16,17,-0.00632019
16,18,-0.00544398
16,19,-0.00465334
16,20,-0.00394614
16,21,-0.00331847
16,22,-0.00276504
16,23,-0.00227944
16,24,-0.00185441
16,25,-0.00148208
16,26,-0.00115418
16,27,-0.000862159
16,28,-0.000597301
16,29,-0.00035082
16,30,-0.000113919
16,31,0
17,-31,0
17,-30,-0.000177755
17,-29,-0.000312413
17,-28,-0.000471235
17,-27,-0.000662895
17,-26,-0.000896427
17,-25,-0.00118113
17,-24,-0.0015264
17,-23,-0.00194146
17,-22,-0.00243499
17,-21,-0.00301473
17,-20,-0.00368695
17,-19,-0.00445597
17,-18,-0.00532362
17,-17,-0.00628877
17,-16,-0.00734688
17,-15,-0.00848976
17,-14,-0.00970537
17,-13,-0.0109779
17,-12,-0.0122879
17,-11,-0.013613
17,-10,-0.014928
17,-9,-0.016206
17,-8,-0.0174195
17,-7,-0.0185409
17,-6,-0.0195437
17,-5,-0.0204037
17,-4,-0.0211004
17,-3,-0.0216175
17,-2,-0.0219444
17,-1,-0.0220759
17,0,-0.0220121
17,1,-0.0217576
17,2,-0.021321
17,3,-0.0207143
17,4,-0.0199536
17,5,-0.0190584
17,6,-0.0180508
17,7,-0.0169551
17,8,-0.015796
17,9,-0.0145976
17,10,-0.0133828
17,11,-0.0121728
17,12,-0.0109861
17,13,-0.00983888
17,14,-0.00874435
17,15,-0.00771288
17,16,-0.00675199
17,17,-0.00586651
17,18,-0.00505881
17,19,-0.00432899
17,20,-0.00367528
17,21,-0.00309425
17,22,-0.00258117
17,23,-0.00213025
17,24,-0.00173492
17,25,-0.00138799
17,26,-0.0010819
17,27,-0.000808768
17,28,-0.000560583
17,29,-0.00032922
17,30,-0.000106532
17,31,0
18,-31,0
18,-30,-0.000161504
18,-29,-0.000283635
18,-28,-0.00042761
18,-27,-0.000601218
18,-26,-0.000812576
18,-25,-0.00107004
18,-24,-0.00138206
18,-23,-0.00175691
18,-22,-0.0022024
18,-21,-0.00272547
18,-20,-0.00333179
18,-19,-0.00402524
18,-18,-0.00480749
18,-17,-0.00567756
18,-16,-0.00663143
18,-15,-0.00766179
18,-14,-0.00875791
18,-13,-0.00990565
18,-12,-0.0110877
18,-11,-0.0122838
18,-10,-0.0134716
18,-9,-0.0146271
18,-8,-0.0157254
18,-7,-0.016742
18,-6,-0.0176533
18,-5,-0.0184378
18,-4,-0.0190769
18,-3,-0.0195557
18,-2,-0.0198638
18,-1,-0.0199952
18,0,-0.0199488
18,1,-0.0197282
18,2,-0.019341
18,3,-0.0187989
18,4,-0.0181172
18,5,-0.0173137
18,6,-0.0164086
18,7,-0.0154234
18,8,-0.01438
18,9,-0.0132999
18,10,-0.0122036
18,11,-0.01111
18,12,-0.0100362
18,13,-0.00899681
18,14,-0.00800385
18,15,-0.00706689
18,16,-0.00619293
18,17,-0.00538652
18,18,-0.00464997
18,19,-0.00398355
18,20,-0.00338579
18,21,-0.00285375
18,22,-0.00238322
18,23,-0.00196905
18,24,-0.00160533
18,25,-0.0012856
18,26,-0.00100298
18,27,-0.000750326
18,28,-0.000520323
18,29,-0.000305547
18,30,-9.85306e-05
18,31,0
19,-31,0
19,-30,-0.000144975
19,-29,-0.000254431
19,-28,-0.000383412
19,-27,-0.000538837
19,-26,-0.00072792
19,-25,-0.000958091
19,-24,-0.00123685
19,-23,-0.00157157
19,-22,-0.00196918
19,-21,-0.00243587
19,-20,-0.00297668
19,-19,-0.0035951
19,-18,-0.00429263
19,-17,-0.00506844
19,-16,-0.005919
19,-15,-0.0068379
19,-14,-0.00781564
19,-13,-0.00883975
19,-12,-0.00989489
19,-11,-0.0109632
19,-10,-0.0120248
19,-9,-0.0130583
19,-8,-0.0140419
19,-7,-0.0149535
19,-6,-0.0157723
19,-5,-0.016479
19,-4,-0.0170571
19,-3,-0.0174932
19,-2,-0.0177775
19,-1,-0.0179044
19,0,-0.0178725
19,1,-0.0176845
19,2,-0.0173473
19,3,-0.0168711
19,4,-0.0162695
19,5,-0.0155583
19,6,-0.0147555
19,7,-0.01388
19,8,-0.0129512
19,9,-0.0119882
19,10,-0.0110095
19,11,-0.0100319
19,12,-0.00907059
19,13,-0.00813887
19,14,-0.00724765
19,15,-0.00640563
19,16,-0.00561922
19,17,-0.00489265
19,18,-0.00422816
19,19,-0.00362614
19,20,-0.00308541
19,21,-0.00260344
19,22,-0.00217657
19,23,-0.00180025
19,24,-0.00146924
19,25,-0.00117776
19,26,-0.000919647
19,27,-0.000688482
19,28,-0.00047766
19,29,-0.000280464
19,30,-9.01255e-05
19,31,0
20,-31,0
20,-30,-0.000128599
20,-29,-0.000225548
20,-28,-0.000339754
20,-27,-0.000477297
20,-26,-0.000644517
20,-25,-0.000847946
20,-24,-0.00109418
20,-23,-0.0013897
20,-22,-0.00174062
20,-21,-0.00215237
20,-20,-0.00262942
20,-19,-0.00317484
20,-18,-0.00378999
20,-17,-0.00447418
20,-16,-0.00522437
20,-15,-0.00603495
20,-14,-0.00689767
20,-13,-0.00780161
20,-12,-0.00873335
20,-11,-0.00967725
20,-10,-0.0106159
20,-9,-0.0115305
20,-8,-0.0124018
20,-7,-0.0132106
20,-6,-0.0139383
20,-5,-0.014568
20,-4,-0.015085
20,-3,-0.0154773
20,-2,-0.0157362
20,-1,-0.0158565
20,0,-0.0158367
20,1,-0.015679
20,2,-0.0153892
20,3,-0.0149762
20,4,-0.0144516
20,5,-0.0138294
20,6,-0.0131253
20,7,-0.0123559
20,8,-0.0115382
20,9,-0.0106891
20,10,-0.00982472
20,11,-0.00896016
20,12,-0.00810893
20,13,-0.00728279
20,14,-0.00649154
20,15,-0.00574302
20,16,-0.00504304
20,17,-0.00439551
20,18,-0.00380253
20,19,-0.00326459
20,20,-0.00278077
20,21,-0.00234893
20,22,-0.0019659
20,23,-0.00162772
20,24,-0.00132978
20,25,-0.00106697
20,26,-0.000833851
20,27,-0.000624688
20,28,-0.000433592
20,29,-0.000254553
20,30,-8.15e-05
20,31,0
21,-31,0
21,-30,-0.00011272
21,-29,-0.000197575
21,-28,-0.000297511
21,-27,-0.000417808
21,-26,-0.000563975
21,-25,-0.00074169
21,-24,-0.000956692
21,-23,-0.00121462
21,-22,-0.00152078
21,-21,-0.00187993
21,-20,-0.00229596
21,-19,-0.00277155
21,-18,-0.00330793
21,-17,-0.00390453
21,-16,-0.00455875
21,-15,-0.00526577
21,-14,-0.00601847
21,-13,-0.00680743
21,-12,-0.00762102
21,-11,-0.00844571
21,-10,-0.00926638
21,-9,-0.0100668
21,-8,-0.0108301
21,-7,-0.0115396
21,-6,-0.0121791
21,-5,-0.0127339
21,-4,-0.013191
21,-3,-0.0135398
21,-2,-0.0137727
21,-1,-0.0138849
21,0,-0.0138749
21,1,-0.0137445
21,2,-0.0134985
21,3,-0.0131444
21,4,-0.0126923
21,5,-0.0121543
21,6,-0.0115438
21,7,-0.0108752
21,8,-0.0101634
21,9,-0.00942304
21,10,-0.0086683
21,11,-0.00791233
21,12,-0.00716701
21,13,-0.00644272
21,14,-0.00574815
21,15,-0.00509026
21,16,-0.00447426
21,17,-0.00390369
21,18,-0.00338053
21,19,-0.00290532
21,20,-0.00247735
21,21,-0.00209483
21,22,-0.00175507
21,23,-0.00145465
21,24,-0.00118956
21,25,-0.000955342
21,26,-0.000747222
21,27,-0.000560162
21,28,-0.000388962
21,29,-0.000228305
21,30,-7.28053e-05
21,31,0
22,-31,0
22,-30,-9.75881e-05
22,-29,-0.000170942
22,-28,-0.000257316
22,-27,-0.000361241
22,-26,-0.000487446
22,-25,-0.000640809
22,-24,-0.000826261
22,-23,-0.00104865
22,-22,-0.00131254
22,-21,-0.00162203
22,-20,-0.00198046
22,-19,-0.00239018
22,-18,-0.00285224
22,-17,-0.00336621
22,-16,-0.00392988
22,-15,-0.00453917
22,-14,-0.005188
22,-13,-0.00586832
22,-12,-0.00657021
22,-11,-0.00728208
22,-10,-0.00799097
22,-9,-0.00868295
22,-8,-0.00934358
22,-7,-0.00995843
22,-6,-0.0105136
22,-5,-0.0109964
22,-4,-0.0113955
22,-3,-0.0117018
22,-2,-0.0119085
22,-1,-0.0120113
22,0,-0.0120089
22,1,-0.0119026
22,2,-0.0116964
22,3,-0.0113965
22,4,-0.0110117
22,5,-0.010552
22,6,-0.010029
22,7,-0.00945502
22,8,-0.00884287
22,9,-0.00820516
22,10,-0.0075541
22,11,-0.00690109
22,12,-0.00625644
22,13,-0.00562918
22,14,-0.00502691
22,15,-0.00445574
22,16,-0.00392029
22,17,-0.00342372
22,18,-0.00296784
22,19,-0.00255322
22,20,-0.00217934
22,21,-0.00184471
22,22,-0.00154709
22,23,-0.00128353
22,24,-0.00105062
22,25,-0.000844508
22,26,-0.000661048
22,27,-0.000495869
22,28,-0.000344437
22,29,-0.000202105
22,30,-6.41582e-05
22,31,0
23,-31,0
23,-30,-8.33641e-05
23,-29,-0.000145919
23,-28,-0.000219565
23,-27,-0.000308137
23,-26,-0.000415641
23,-25,-0.000546211
23,-24,-0.000704026
23,-23,-0.000893195
23,-22,-0.0011176
23,-21,-0.00138071
23,-20,-0.00168537
23,-19,-0.00203359
23,-18,-0.00242628
23,-17,-0.0028631
23,-16,-0.0033422
23,-15,-0.00386017
23,-14,-0.00441189
23,-13,-0.00499058
23,-12,-0.00558788
23,-11,-0.00619399
23,-10,-0.00679797
23,-9,-0.00738801
23,-8,-0.00795189
23,-7,-0.00847736
23,-6,-0.00895264
23,-5,-0.00936681
23,-4,-0.00971032
23,-3,-0.00997529
23,-2,-0.0101558
23,-1,-0.0102483
23,0,-0.0102514
23,1,-0.010166
23,2,-0.00999535
23,3,-0.00974485
23,4,-0.00942156
23,5,-0.00903406
23,6,-0.00859208
23,7,-0.00810605
23,8,-0.00758676
23,9,-0.00704495
23,10,-0.00649102
23,11,-0.0059347
23,12,-0.0053848
23,13,-0.00484908
23,14,-0.00433408
23,15,-0.0038451
23,16,-0.00338615
23,17,-0.00296003
23,18,-0.00256835
23,19,-0.00221169
23,20,-0.00188967
23,21,-0.00160109
23,22,-0.00134407
23,23,-0.00111616
23,24,-0.000914444
23,25,-0.000735659
23,26,-0.000576263
23,27,-0.00043251
23,28,-0.000300502
23,29,-0.000176236
23,30,-5.56407e-05
23,31,0
24,-31,0
24,-30,-7.01226e-05
24,-29,-0.000122627
24,-28,-0.000184431
24,-27,-0.000258727
24,-26,-0.000348856
24,-25,-0.000458264
24,-24,-0.000590436
24,-23,-0.000748799
24,-22,-0.000936593
24,-21,-0.00115672
24,-20,-0.00141155
24,-19,-0.00170276
24,-18,-0.00203115
24,-17,-0.00239643
24,-16,-0.0027971
24,-15,-0.00323032
24,-14,-0.00369186
24,-13,-0.0041761
24,-12,-0.00467609
24,-11,-0.0051837
24,-10,-0.00568981
24,-9,-0.00618461
24,-8,-0.0066579
24,-7,-0.00709946
24,-6,-0.00749942
24,-5,-0.00784868
24,-4,-0.00813918
24,-3,-0.0083643
24,-2,-0.00851904
24,-1,-0.00860026
24,0,-0.00860673
24,1,-0.00853918
24,2,-0.00840022
24,3,-0.00819417
24,4,-0.00792688
24,5,-0.00760545
24,6,-0.00723792
24,7,-0.00683299
24,8,-0.00639963
24,9,-0.00594683
24,10,-0.00548329
24,11,-0.00501715
24,12,-0.00455585
24,13,-0.00410593
24,14,-0.00367292
24,15,-0.00326132
24,16,-0.00287457
24,17,-0.00251507
24,18,-0.00218426
24,19,-0.00188267
24,20,-0.00161005
24,21,-0.00136544
24,22,-0.0011473
24,23,-0.000953601
24,24,-0.000781923
24,25,-0.000629532
24,26,-0.000493452
24,27,-0.000370527
24,28,-0.000257464
24,29,-0.000150873
24,30,-4.73e-05
24,31,0
25,-31,0
25,-30,-5.78593e-05
25,-29,-0.000101051
25,-28,-0.000151882
25,-27,-0.000212959
25,-26,-0.000287008
25,-25,-0.000376843
25,-24,-0.000485311
25,-23,-0.000615209
25,-22,-0.000769183
25,-21,-0.0009496
25,-20,-0.00115841
25,-19,-0.00139697
25,-18,-0.00166595
25,-17,-0.00196512
25,-16,-0.00229326
25,-15,-0.00264807
25,-14,-0.00302613
25,-13,-0.00342285
25,-12,-0.00383258
25,-11,-0.00424871
25,-10,-0.0046638
25,-9,-0.00506986
25,-8,-0.00545855
25,-7,-0.00582154
25,-6,-0.00615075
25,-5,-0.00643871
25,-4,-0.00667883
25,-3,-0.00686563
25,-2,-0.00699499
25,-1,-0.00706427
25,0,-0.0070724
25,1,-0.0070199
25,2,-0.00690882
25,3,-0.00674263
25,4,-0.00652606
25,5,-0.00626483
25,6,-0.0059655
25,7,-0.00563513
25,8,-0.00528104
25,9,-0.00491058
25,10,-0.00453087
25,11,-0.00414861
25,12,-0.00376991
25,13,-0.00340015
25,14,-0.00304392
25,15,-0.00270495
25,16,-0.00238612
25,17,-0.00208945
25,18,-0.00181616
25,19,-0.00156674
25,20,-0.00134102
25,21,-0.00113827
25,22,-0.00095723
25,23,-0.000796273
25,24,-0.00065342
25,25,-0.000526431
25,26,-0.000412863
25,27,-0.000310112
25,28,-0.000215458
25,29,-0.000126093
25,30,-3.91511e-05
25,31,0
26,-31,0
26,-30,-4.64988e-05
26,-29,-8.105e-05
26,-28,-0.000121703
26,-27,-0.000170524
26,-26,-0.000229675
26,-25,-0.000301388
26,-24,-0.000387918
26,-23,-0.000491484
26,-22,-0.00061418
26,-21,-0.000757881
26,-20,-0.000924128
26,-19,-0.00111401
26,-18,-0.00132803
26,-17,-0.00156603
26,-16,-0.00182704
26,-15,-0.00210924
26,-14,-0.00240991
26,-13,-0.00272545
26,-12,-0.00305137
26,-11,-0.00338245
26,-10,-0.0037128
26,-9,-0.00403608
26,-8,-0.00434571
26,-7,-0.00463507
26,-6,-0.00489776
26,-5,-0.00512784
26,-4,-0.00532005
26,-3,-0.00547004
26,-2,-0.0055745
26,-1,-0.0056313
26,0,-0.00563955
26,1,-0.00559961
26,2,-0.00551308
26,3,-0.00538264
26,4,-0.005212
26,5,-0.00500569
26,6,-0.00476885
26,7,-0.00450708
26,8,-0.00422617
26,9,-0.00393195
26,10,-0.00363007
26,11,-0.00332587
26,12,-0.00302422
26,13,-0.00272942
26,14,-0.00244515
26,15,-0.00217441
26,16,-0.00191952
26,17,-0.00168212
26,18,-0.00146323
26,19,-0.00126326
26,20,-0.00108211
26,21,-0.000919211
26,22,-0.0007736
26,23,-0.000643985
26,24,-0.000528801
26,25,-0.000426269
26,26,-0.000334439
26,27,-0.00025123
26,28,-0.000174461
26,29,-0.000101879
26,30,-3.11797e-05
26,31,0
27,-31,0
27,-30,-3.59033e-05
27,-29,-6.2377e-05
27,-28,-9.35179e-05
27,-27,-0.000130894
27,-26,-0.000176144
27,-25,-0.00023096
27,-24,-0.00029705
27,-23,-0.000376092
27,-22,-0.00046967
27,-21,-0.0005792
27,-20,-0.000705843
27,-19,-0.000850415
27,-18,-0.0010133
27,-17,-0.00119435
27,-16,-0.00139284
27,-15,-0.00160739
27,-14,-0.00183594
27,-13,-0.00207574
27,-12,-0.00232342
27,-11,-0.00257499
27,-10,-0.00282603
27,-9,-0.00307173
27,-8,-0.00330711
27,-7,-0.00352715
27,-6,-0.00372701
27,-5,-0.00390219
27,-4,-0.00404871
27,-3,-0.00416325
27,-2,-0.0042433
27,-1,-0.00428723
27,0,-0.00429434
27,1,-0.00426489
27,2,-0.00420005
27,3,-0.00410186
27,4,-0.00397308
27,5,-0.00381712
27,6,-0.00363788
27,7,-0.00343957
27,8,-0.00322658
27,9,-0.00300331
27,10,-0.00277407
27,11,-0.00254289
27,12,-0.00231349
27,13,-0.00208913
27,14,-0.00187263
27,15,-0.00166629
27,16,-0.00147187
27,17,-0.00129066
27,18,-0.00112344
27,19,-0.000970551
27,20,-0.000831927
27,21,-0.000707153
27,22,-0.00059551
27,23,-0.000496022
27,24,-0.000407507
27,25,-0.000328612
27,26,-0.000257853
27,27,-0.000193641
27,28,-0.00013431
27,29,-7.81341e-05
27,30,-2.33461e-05
27,31,0
28,-31,0
28,-30,-2.5881e-05
28,-29,-4.46916e-05
28,-28,-6.68159e-05
28,-27,-9.33543e-05
28,-26,-0.000125457
